customer_id,first_name,last_name,age_group,gender,region,loyalty_tier,registration_date,email_opt_in,is_active
CUST01077,Noah,Roberts,45-54,Male,North East,Bronze,2022-07-22,True,True
CUST01078,Rahul,Harris,35-44,Female,North East,Silver,2023-02-09,True,True
CUST01079,Jessica,Johnson,25-34,Female,Yorkshire,Bronze,2023-03-26,True,True
CUST01080,Harry,Thomas,45-54,Female,Yorkshire,Gold,2022-10-19,True,True
CUST01081,Ella,Wilson,45-54,Female,East Midlands,Gold,2023-05-06,True,True
CUST01082,Daniel,Ali,25-34,Male,Scotland,Gold,2024-02-22,True,True
CUST01083,James,Thompson,18-24,Prefer not to say,North West,Bronze,2023-05-28,True,True
CUST01084,Grace,Sharma,18-24,Female,South East,Bronze,2022-10-24,True,True
CUST01085,Jacob,White,65+,Male,West Midlands,Bronze,2024-02-25,False,True
CUST01086,Charlie,Lewis,25-34,Prefer not to say,West Midlands,Bronze,2024-04-09,True,True
CUST01087,Ella,Walker,25-34,Female,London,Bronze,2022-02-09,True,True
CUST01088,Lily,Wood,25-34,Female,South West,Bronze,2023-06-22,False,True
CUST01089,Jacob,Watson,35-44,Female,Scotland,Silver,2022-11-08,True,True
CUST01090,Amelia,Williams,18-24,Male,West Midlands,Bronze,2022-02-18,True,True
CUST01091,Charlie,Lee,25-34,Female,Scotland,Bronze,2023-09-14,True,True
CUST01092,James,Thomas,35-44,Female,Yorkshire,Bronze,2023-11-17,True,True
CUST01093,Ava,Ali,18-24,Male,London,Silver,2022-10-10,True,True
CUST01094,Isla,Walker,65+,Female,Scotland,Bronze,2023-11-02,True,True
CUST01095,Isla,Roberts,18-24,Male,London,Silver,2023-05-01,True,False
CUST01096,Priya,Singh,45-54,Prefer not to say,Yorkshire,Gold,2024-02-17,True,True
CUST01097,Oliver,Johnson,55-64,Female,West Midlands,Bronze,2023-06-21,True,False
CUST01098,Isla,Khan,45-54,Prefer not to say,East of England,Silver,2022-03-04,True,True
CUST01099,Sofia,Ali,45-54,Prefer not to say,South East,Bronze,2024-02-08,True,True
CUST01100,James,Ahmed,55-64,Prefer not to say,Yorkshire,Bronze,2023-08-30,True,True
CUST01101,Jacob,Johnson,25-34,Male,East of England,Bronze,2022-10-02,True,False
CUST01102,Alfie,Watson,18-24,Prefer not to say,Wales,Platinum,2022-10-12,True,True
CUST01103,Priya,Singh,35-44,Male,Scotland,Gold,2022-01-02,True,True
CUST01104,Grace,Martin,18-24,Prefer not to say,North West,Gold,2023-02-23,True,True
CUST01105,Amelia,White,18-24,Prefer not to say,West Midlands,Gold,2022-10-14,True,True
CUST01106,Sofia,White,65+,Prefer not to say,East Midlands,Bronze,2023-12-06,False,True
CUST01107,Ava,Khan,25-34,Female,South East,Silver,2022-10-03,True,True
CUST01108,Noah,Sharma,25-34,Female,London,Gold,2023-05-06,True,True
CUST01109,Amelia,Jackson,18-24,Female,London,Bronze,2024-01-17,False,True
CUST01110,George,Roberts,18-24,Female,South East,Gold,2022-07-12,False,True
CUST01111,Alfie,Smith,55-64,Male,South West,Bronze,2023-06-24,True,True
CUST01112,Harry,Thomas,25-34,Male,South East,Platinum,2023-10-22,True,True
CUST01113,Charlie,Clark,65+,Male,London,Silver,2022-01-10,False,True
CUST01114,Aisha,Hussain,25-34,Male,London,Silver,2022-11-11,True,True
CUST01115,Charlie,Jackson,18-24,Prefer not to say,North East,Bronze,2022-02-15,True,False
CUST01116,Mia,Lee,45-54,Male,South East,Bronze,2022-01-25,False,True
CUST01117,Jacob,Sharma,25-34,Male,South East,Platinum,2024-01-03,True,True
CUST01118,Aisha,Wilson,35-44,Male,North East,Silver,2023-09-23,True,True
CUST01119,Amelia,Lee,25-34,Prefer not to say,West Midlands,Silver,2022-12-09,True,True
CUST01120,Ella,Sharma,65+,Female,Scotland,Gold,2022-04-17,True,True
CUST01121,Freddie,Roberts,35-44,Male,South West,Silver,2024-06-01,False,True
CUST01122,Thomas,Watson,25-34,Male,South East,Bronze,2022-04-26,False,True
CUST01123,Thomas,Hussain,65+,Female,East Midlands,Silver,2023-05-22,True,True
CUST01124,Isabella,Ali,45-54,Prefer not to say,East of England,Silver,2023-11-01,True,True
CUST01125,Emily,Wood,65+,Male,South East,Bronze,2023-08-18,True,True
CUST01126,Alfie,Wilson,18-24,Female,South East,Gold,2023-05-01,True,True
CUST01127,Emily,Thompson,25-34,Male,London,Bronze,2022-05-28,True,True
CUST01128,Thomas,Singh,18-24,Prefer not to say,London,Silver,2022-01-27,False,False
CUST01129,Olivia,Jones,25-34,Female,London,Bronze,2024-06-10,True,True
CUST01130,Emily,Roberts,25-34,Female,Yorkshire,Silver,2024-04-13,True,True
CUST01131,Aisha,Kim,65+,Prefer not to say,London,Bronze,2024-01-10,True,False
CUST01132,Amelia,Johnson,18-24,Female,North West,Silver,2022-02-02,False,True
CUST01133,Sophia,Harris,65+,Male,South West,Bronze,2024-04-29,True,True
CUST01134,Ava,Khan,55-64,Male,London,Bronze,2022-05-09,True,True
CUST01135,Sarah,Martin,65+,Prefer not to say,South West,Bronze,2023-04-25,True,True
CUST01136,Thomas,Walker,35-44,Male,London,Bronze,2023-10-25,True,True
CUST01137,Olivia,Evans,18-24,Male,East Midlands,Gold,2022-10-16,True,True
CUST01138,Harry,Thompson,35-44,Male,Wales,Silver,2022-07-26,False,True
CUST01139,Noah,Harris,18-24,Female,Yorkshire,Platinum,2022-11-19,True,True
CUST01140,Priya,Thomas,65+,Prefer not to say,London,Bronze,2023-02-05,True,True
CUST01141,Freddie,Jones,55-64,Female,East of England,Gold,2024-03-04,True,True
CUST01142,David,Davies,65+,Male,Scotland,Bronze,2022-06-05,True,True
CUST01143,Freddie,Johnson,55-64,Prefer not to say,Wales,Silver,2023-11-01,True,True
CUST01144,Aisha,Jackson,35-44,Prefer not to say,North West,Bronze,2022-05-15,False,True
CUST01145,George,Roberts,55-64,Prefer not to say,Wales,Bronze,2023-09-18,True,True
CUST01146,Lily,Davies,45-54,Male,East of England,Bronze,2024-06-10,True,True
CUST01147,Rahul,Patel,18-24,Male,London,Gold,2022-10-14,True,False
CUST01148,Jessica,Thomas,18-24,Prefer not to say,East of England,Bronze,2022-09-20,True,True
CUST01149,Alfie,Kim,35-44,Prefer not to say,North West,Platinum,2024-05-27,True,True
CUST01150,Jessica,White,65+,Male,West Midlands,Silver,2023-02-28,True,True
CUST01151,James,Roberts,18-24,Female,South West,Silver,2023-07-29,True,True
CUST01152,David,Davies,35-44,Female,East of England,Silver,2024-06-14,False,True
CUST01153,Charlie,Khan,45-54,Male,South West,Bronze,2022-07-04,True,False
CUST01154,Ava,Hussain,18-24,Female,East of England,Silver,2023-05-13,False,True
CUST01155,Mohammed,Williams,55-64,Female,London,Gold,2022-08-07,False,False
CUST01156,Jack,Robinson,18-24,Prefer not to say,South West,Bronze,2022-08-07,True,True
CUST01157,Ella,Khan,18-24,Female,North West,Silver,2022-03-12,False,True
CUST01158,Sophia,Lewis,18-24,Male,North East,Bronze,2023-11-17,True,True
CUST01159,Emily,Hussain,45-54,Prefer not to say,West Midlands,Bronze,2022-12-24,False,True
CUST01160,Sofia,Smith,55-64,Prefer not to say,London,Silver,2023-12-11,True,True
CUST01161,Mohammed,Smith,25-34,Female,Scotland,Silver,2024-04-23,True,True
CUST01162,Emily,White,55-64,Prefer not to say,London,Silver,2023-11-22,True,True
CUST01163,Charlie,Williams,25-34,Prefer not to say,Wales,Bronze,2023-10-17,True,True
CUST01164,Priya,Robinson,25-34,Prefer not to say,East Midlands,Bronze,2022-08-10,True,True
CUST01165,Jacob,Sharma,65+,Female,South West,Bronze,2022-11-11,False,True
CUST01166,Aisha,Wilson,25-34,Female,South West,Bronze,2024-02-23,True,True
CUST01167,Grace,Lee,65+,Female,Yorkshire,Platinum,2023-01-26,True,False
CUST01168,Charlie,Davies,65+,Male,West Midlands,Bronze,2024-04-05,False,True
CUST01169,Charlie,Kim,55-64,Prefer not to say,North West,Silver,2023-10-01,False,True
CUST01170,David,Ali,18-24,Male,North West,Platinum,2024-03-06,True,False
CUST01171,Emily,Khan,18-24,Female,North West,Silver,2023-04-21,True,False
CUST01172,Lily,Chen,65+,Male,London,Gold,2022-09-28,True,True
CUST01173,Rahul,Martin,35-44,Male,Scotland,Platinum,2022-06-07,True,True
CUST01174,Isla,Khan,18-24,Prefer not to say,South West,Platinum,2023-02-05,False,False
CUST01175,Daniel,Martin,55-64,Male,South West,Bronze,2022-06-27,True,True
CUST01176,Daniel,White,55-64,Male,Scotland,Bronze,2023-10-09,True,True
CUST01177,Freddie,Jones,55-64,Prefer not to say,East Midlands,Platinum,2022-01-12,False,True
CUST01178,Alfie,Ahmed,65+,Prefer not to say,Yorkshire,Bronze,2024-01-22,True,True
CUST01179,Isabella,Ali,35-44,Prefer not to say,London,Bronze,2023-07-03,True,True
CUST01180,Charlie,Wilson,45-54,Prefer not to say,London,Bronze,2023-10-16,True,False
CUST01181,George,Sharma,35-44,Male,South West,Silver,2022-04-06,True,True
CUST01182,George,Robinson,65+,Female,South West,Bronze,2023-05-14,False,True
CUST01183,Lily,Smith,25-34,Prefer not to say,East Midlands,Silver,2022-07-04,True,True
CUST01184,Priya,Hussain,55-64,Prefer not to say,East Midlands,Bronze,2022-12-18,True,False
CUST01185,Oliver,Jones,55-64,Prefer not to say,Yorkshire,Bronze,2022-07-17,True,True
CUST01186,Oliver,Martin,25-34,Male,London,Silver,2022-08-11,True,True
CUST01187,Isla,Davies,35-44,Prefer not to say,East Midlands,Bronze,2023-05-09,False,True
CUST01188,Isla,White,25-34,Male,West Midlands,Gold,2023-02-14,True,False
CUST01189,Lily,Johnson,25-34,Prefer not to say,East of England,Gold,2022-04-16,False,True
CUST01190,Mohammed,Evans,55-64,Female,South West,Silver,2022-10-06,True,False
CUST01191,George,Kim,25-34,Male,Scotland,Bronze,2024-04-19,False,True
CUST01192,Priya,Khan,18-24,Male,London,Bronze,2024-04-26,True,True
CUST01193,Ava,Singh,35-44,Male,Yorkshire,Bronze,2022-03-16,True,True
CUST01194,Aisha,Robinson,45-54,Prefer not to say,North West,Gold,2024-01-05,True,True
CUST01195,Ava,Robinson,18-24,Prefer not to say,South East,Silver,2023-09-09,True,True
CUST01196,Emily,Lee,35-44,Female,London,Bronze,2023-10-24,False,True
CUST01197,Emily,Wilson,18-24,Female,London,Bronze,2022-10-09,False,True
CUST01198,Grace,Jones,65+,Prefer not to say,Wales,Gold,2022-01-22,True,True
CUST01199,Harry,Williams,35-44,Prefer not to say,London,Silver,2023-02-17,False,True
CUST01200,Mohammed,Patel,45-54,Male,East Midlands,Bronze,2022-10-09,True,True
CUST01201,David,Sharma,65+,Male,North West,Platinum,2023-12-15,True,True
CUST01202,James,Thomas,18-24,Female,North West,Silver,2022-02-18,True,True
CUST01203,Rahul,Smith,65+,Male,South East,Gold,2022-07-15,True,True
CUST01204,George,White,35-44,Prefer not to say,West Midlands,Gold,2022-11-08,True,True
CUST01205,David,Wilson,25-34,Female,North West,Gold,2022-05-22,False,True
CUST01206,Jacob,Thompson,55-64,Female,West Midlands,Platinum,2023-11-16,True,True
CUST01207,Mia,Davies,35-44,Female,Yorkshire,Bronze,2023-05-10,True,True
CUST01208,Ava,Brown,18-24,Female,London,Bronze,2024-01-23,True,True
CUST01209,Isla,Sharma,18-24,Female,London,Silver,2023-01-30,True,True
CUST01210,David,Roberts,55-64,Male,North East,Bronze,2022-11-16,True,True
CUST01211,Isla,Khan,25-34,Male,South East,Bronze,2023-04-09,True,False
CUST01212,Charlie,Roberts,45-54,Male,Yorkshire,Bronze,2023-08-15,False,True
CUST01213,Sarah,Kim,35-44,Female,London,Silver,2022-01-30,True,True
CUST01214,Daniel,Lee,55-64,Female,London,Bronze,2022-06-04,True,True
CUST01215,Thomas,Walker,35-44,Male,South West,Silver,2023-01-27,False,True
CUST01216,Jack,Thompson,18-24,Male,London,Gold,2022-04-22,True,True
CUST01217,Charlie,Watson,25-34,Prefer not to say,West Midlands,Bronze,2023-06-29,False,True
CUST01218,Ella,Sharma,25-34,Male,North West,Bronze,2024-01-22,True,True
CUST01219,James,Evans,25-34,Prefer not to say,North East,Silver,2022-10-22,True,False
CUST01220,Isabella,Johnson,35-44,Prefer not to say,London,Bronze,2023-12-06,False,True
CUST01221,Sarah,Lee,35-44,Male,London,Bronze,2022-01-14,True,True
CUST01222,James,Patel,45-54,Prefer not to say,London,Gold,2024-02-18,False,True
CUST01223,Oliver,Jackson,25-34,Prefer not to say,East of England,Gold,2024-04-18,True,True
CUST01224,Aisha,Kim,45-54,Prefer not to say,South East,Silver,2024-04-03,False,True
CUST01225,James,Patel,35-44,Prefer not to say,South East,Silver,2023-04-15,False,True
CUST01226,Oliver,Roberts,45-54,Male,West Midlands,Bronze,2023-12-04,False,True
CUST01227,Thomas,Singh,25-34,Prefer not to say,London,Gold,2023-08-15,False,True
CUST01228,Jessica,Lewis,35-44,Prefer not to say,South East,Bronze,2022-10-08,False,False
CUST01229,Lily,Walker,18-24,Prefer not to say,East of England,Bronze,2022-10-10,True,True
CUST01230,Priya,Jackson,18-24,Male,East of England,Silver,2023-04-11,False,True
CUST01231,Grace,Johnson,35-44,Female,South East,Gold,2023-06-20,True,True
CUST01232,Grace,Wilson,18-24,Female,South East,Bronze,2022-08-11,True,True
CUST01233,Priya,Jackson,55-64,Prefer not to say,Scotland,Silver,2022-05-22,True,True
CUST01234,Isla,Lee,55-64,Male,South East,Bronze,2022-05-27,True,True
CUST01235,Sofia,Lee,45-54,Male,North East,Gold,2023-11-26,True,True
CUST01236,Mohammed,Thomas,65+,Male,South East,Bronze,2023-03-23,True,True
CUST01237,Lily,Ahmed,55-64,Male,South West,Gold,2022-03-29,False,True
CUST01238,Jessica,Martin,55-64,Prefer not to say,Yorkshire,Silver,2023-06-24,False,True
CUST01239,David,Jones,55-64,Male,Scotland,Bronze,2023-02-25,True,True
CUST01240,Isabella,Singh,25-34,Prefer not to say,East Midlands,Silver,2022-11-06,True,True
CUST01241,Daniel,Thomas,45-54,Prefer not to say,London,Gold,2024-05-15,False,False
CUST01242,Jack,Watson,65+,Male,South East,Bronze,2022-03-28,True,True
CUST01243,Aisha,Taylor,18-24,Prefer not to say,East Midlands,Silver,2023-12-09,True,True
CUST01244,Freddie,Sharma,25-34,Male,North East,Silver,2023-06-13,True,True
CUST01245,James,Sharma,55-64,Prefer not to say,London,Bronze,2022-11-15,True,True
CUST01246,Charlie,Thompson,25-34,Male,East of England,Gold,2022-05-04,False,True
CUST01247,Lily,Khan,45-54,Male,North West,Gold,2022-05-05,True,False
CUST01248,Jessica,Wilson,45-54,Male,West Midlands,Bronze,2023-11-29,True,True
CUST01249,Isla,Hussain,45-54,Female,South East,Bronze,2024-01-30,False,True
CUST01250,Daniel,Ali,65+,Male,East of England,Gold,2022-10-09,True,True
CUST01251,Jacob,Ali,18-24,Prefer not to say,South East,Silver,2023-04-14,False,True
CUST01252,Alfie,Ahmed,65+,Female,South East,Platinum,2022-12-30,True,True
CUST01253,Ava,Patel,65+,Prefer not to say,South West,Bronze,2024-05-31,True,True
CUST01254,Aisha,Ahmed,65+,Male,South East,Gold,2024-01-07,True,False
CUST01255,Sarah,Ali,45-54,Prefer not to say,West Midlands,Silver,2022-03-11,True,True
CUST01256,Priya,Khan,18-24,Male,London,Silver,2022-11-28,True,True
CUST01257,Michael,Hussain,35-44,Male,Wales,Gold,2022-04-19,True,True
CUST01258,Sofia,Chen,18-24,Male,West Midlands,Bronze,2022-06-28,True,True
CUST01259,Oliver,Lewis,35-44,Male,West Midlands,Bronze,2023-01-19,True,True
CUST01260,Jessica,Jackson,25-34,Male,Yorkshire,Bronze,2023-05-18,True,True
CUST01261,Charlie,Robinson,18-24,Male,North East,Bronze,2022-01-25,False,True
CUST01262,George,Clark,25-34,Prefer not to say,Yorkshire,Gold,2024-06-04,False,True
CUST01263,Sarah,Patel,35-44,Prefer not to say,North East,Gold,2022-08-01,True,True
CUST01264,Sofia,Brown,55-64,Male,London,Silver,2023-10-03,True,True
CUST01265,Jack,Clark,18-24,Male,North West,Bronze,2022-08-25,True,True
CUST01266,George,Johnson,35-44,Male,East of England,Bronze,2023-01-02,True,True
CUST01267,Jacob,Hussain,35-44,Prefer not to say,London,Bronze,2022-02-28,True,True
CUST01268,Jack,Thomas,25-34,Prefer not to say,North West,Bronze,2024-02-23,True,True
CUST01269,Harry,Patel,18-24,Female,East Midlands,Silver,2022-03-16,True,False
CUST01270,Alfie,Watson,65+,Male,London,Silver,2023-05-06,True,True
CUST01271,Sarah,Harris,25-34,Male,Scotland,Bronze,2023-03-18,True,True
CUST01272,Sofia,Jones,55-64,Female,London,Gold,2024-05-30,True,True
CUST01273,Alfie,Wilson,45-54,Male,North East,Platinum,2023-03-14,True,True
CUST01274,Thomas,Taylor,25-34,Male,London,Bronze,2022-12-18,False,True
CUST01275,Harry,Smith,65+,Male,North West,Bronze,2024-04-07,True,True
CUST01276,Harry,Martin,35-44,Prefer not to say,West Midlands,Bronze,2022-10-17,True,True
CUST01277,Sarah,Wilson,65+,Male,London,Platinum,2023-02-12,True,True
CUST01278,Priya,Wood,45-54,Prefer not to say,South East,Bronze,2024-01-23,True,False
CUST01279,Ella,Martin,65+,Prefer not to say,East of England,Bronze,2022-09-08,False,True
CUST01280,Michael,Watson,18-24,Male,North East,Gold,2023-09-29,True,True
CUST01281,Ava,Wilson,35-44,Prefer not to say,North West,Bronze,2023-07-21,True,True
CUST01282,David,Wilson,18-24,Female,North West,Bronze,2023-10-28,False,True
CUST01283,Jack,Watson,55-64,Female,East of England,Gold,2022-03-28,False,True
CUST01284,Ava,Ali,25-34,Prefer not to say,South West,Bronze,2022-08-18,True,True
CUST01285,Priya,Jones,55-64,Female,Scotland,Gold,2024-02-21,True,True
CUST01286,Thomas,Lee,65+,Prefer not to say,Yorkshire,Gold,2022-12-16,False,False
CUST01287,Grace,Ahmed,45-54,Prefer not to say,Yorkshire,Gold,2023-11-26,True,True
CUST01288,David,Thompson,25-34,Male,South East,Silver,2023-01-26,True,True
CUST01289,Grace,Clark,55-64,Female,London,Bronze,2022-09-13,True,True
CUST01290,James,Wilson,35-44,Prefer not to say,West Midlands,Gold,2024-03-12,True,True
CUST01291,Jessica,Smith,45-54,Male,Scotland,Silver,2022-01-18,True,True
CUST01292,Noah,Watson,55-64,Prefer not to say,South East,Bronze,2023-08-17,True,True
CUST01293,Ella,White,45-54,Male,South East,Bronze,2024-03-16,True,True
CUST01294,Harry,Lewis,65+,Prefer not to say,North West,Silver,2023-11-02,True,True
CUST01295,Jack,White,35-44,Male,West Midlands,Gold,2022-08-22,True,True
CUST01296,Isabella,Patel,18-24,Male,East of England,Bronze,2022-02-15,True,True
CUST01297,Rahul,Chen,18-24,Prefer not to say,South West,Bronze,2022-11-30,True,True
CUST01298,Rahul,Clark,45-54,Prefer not to say,South West,Platinum,2024-03-18,True,True
CUST01299,Rahul,Williams,35-44,Male,North East,Bronze,2022-06-14,True,True
CUST01300,Priya,Robinson,45-54,Prefer not to say,London,Silver,2023-06-08,False,True
CUST01301,Noah,Brown,25-34,Prefer not to say,East of England,Silver,2023-10-27,False,True
CUST01302,Jack,Hussain,65+,Prefer not to say,East of England,Bronze,2022-05-05,True,False
CUST01303,Isabella,Clark,25-34,Female,South East,Bronze,2022-10-28,True,True
CUST01304,Emily,Singh,18-24,Female,East Midlands,Bronze,2023-04-01,True,True
CUST01305,Mia,Kim,45-54,Male,East Midlands,Gold,2023-09-12,True,False
CUST01306,Emily,Thomas,55-64,Female,North West,Bronze,2022-09-08,True,True
CUST01307,Freddie,Sharma,65+,Male,North East,Gold,2023-03-08,True,True
CUST01308,Sophia,Hussain,65+,Male,London,Bronze,2023-03-05,False,True
CUST01309,George,Thomas,55-64,Prefer not to say,North East,Gold,2022-06-20,True,True
CUST01310,Isabella,Jackson,18-24,Female,North East,Gold,2023-12-15,True,False
CUST01311,George,Patel,45-54,Female,West Midlands,Silver,2022-02-16,False,True
CUST01312,Alfie,Lewis,65+,Prefer not to say,North East,Platinum,2023-05-04,True,True
CUST01313,Rahul,Ahmed,45-54,Female,South West,Silver,2022-01-08,True,False
CUST01314,Mia,Harris,45-54,Female,London,Silver,2022-04-10,False,True
CUST01315,Mohammed,Lewis,25-34,Male,North West,Silver,2023-01-29,True,True
CUST01316,Mohammed,Evans,35-44,Female,London,Bronze,2022-10-12,False,True
CUST01317,Grace,White,55-64,Male,Scotland,Silver,2022-06-23,True,True
CUST01318,Olivia,Jones,55-64,Male,Scotland,Silver,2023-07-20,True,True
CUST01319,Oliver,Singh,25-34,Female,Scotland,Silver,2024-05-02,False,True
CUST01320,David,Jackson,18-24,Prefer not to say,Yorkshire,Gold,2024-04-30,False,False
CUST01321,Sophia,Davies,25-34,Female,Yorkshire,Bronze,2023-05-21,True,True
CUST01322,Mia,Brown,35-44,Male,East of England,Bronze,2024-02-02,True,True
CUST01323,Harry,Lee,18-24,Prefer not to say,North West,Bronze,2022-11-19,True,False
CUST01324,James,Thompson,25-34,Prefer not to say,South West,Platinum,2023-10-05,True,True
CUST01325,Michael,Lewis,65+,Female,South East,Bronze,2022-06-05,True,False
CUST01326,Ava,Smith,45-54,Male,East of England,Silver,2024-05-27,True,True
CUST01327,Sophia,Ali,65+,Prefer not to say,South East,Bronze,2023-12-06,True,False
CUST01328,Mia,Jackson,65+,Female,East of England,Silver,2024-05-10,True,True
CUST01329,Charlie,Wood,18-24,Female,South West,Bronze,2022-10-30,True,True
CUST01330,Amelia,Ahmed,35-44,Prefer not to say,London,Silver,2022-04-29,True,True
